News,Label
बेड पर पैर रखकर मरीज़ से बात कर रहे आईएएस अधिकारी की पुरानी तस्वीर वायरलगनीमत है कि अभी ट्रेनी हैं वरना जूता मरीज के सिर पर भी रख सकते थे साहब जी।,0
"इंडोनेशिया में समुन्द्र के नीचे स्थित मंदिर के वायरल तस्वीर का सच क्या है?""इंडोनेशिया में समुद्र के नीचे स्थित ये विष्णु भगवान का मंदिर क़रीब 5 हज़ार साल पुराना है.""",0
नागौर आरएलप के इकलौ सांसद हनुमान बेनीवाल जयपुर-दिल्ल हाइव किसान के प्रदर्शन पहुंच चर्च रह किसान उनक पढ़ क्य पूर मामल ,1
पाकिस्तान के साथ हमारे रिश्तों से भारत परेशान ना हो- रूस,1
"सोनिया गांधी और राहुल गांधी की पुरानी तस्वीर के साथ फ़र्ज़ी दावा जोड़ा गया“यदि आपको लगता होगा कि सोनिया के साथ यह राहुल गाँधी है, तो आपकी जानकारी के लिए बता दूं कि यहक्वात्रोची है. अब स्वयं निर्णय लीजिये कि राजीव गाँधी की हत्या के बाद डीएनए टेस्ट के लिए राहुल का रक्त देने से उसकी माँ ने क्यों मना कर दिया था.”",0
"बाघ ने साथी की तलाश में 3,000 किलोमीटर का सफ़र तय कियाइस बाघ ने महाराष्ट्र और तेलंगाना के सात ज़िलों में 3,000 किमी की यात्रा की और फ़िलहाल उसे मिल गया है एक नया ठिकाना.",1
"नहीं, यह वीडियो दिल्ली के सरकारी स्कूल को मदरसे में तब्दील होते नहीं दिखातायह है केजरीवाल का दिल्ली स्कूल मॉडल जिनसे सेकुलर हिंदुओं को लगता है कि केजरीवाल अच्छा काम कर रहा है वह देख लीजिए दिल्ली के सरकारी स्कूलों को केजरीवाल ने मदरसे में बदलना शुरू कर दिया है. दिल्ली के विजय नगर का एक सरकारी स्कूल है यह स्कूल में कलमा, उर्दू पढ़ने की इजाजत दी है केजरीवाल ने या उनके बिधायको और सरकार का समर्थन है. अब हिंदुओं को तय करना है कि इन जिहादी सोच वाले अरविंद केजरीवाल की पार्टी के साथ क्या करना है.",0
"इंडोनेशिया में समुन्द्र के नीचे स्थित मंदिर के वायरल तस्वीर का सच क्या है?""इंडोनेशिया में समुद्र के नीचे स्थित ये विष्णु भगवान का मंदिर क़रीब 5 हज़ार साल पुराना है.""",0
"पाकिस्तान का पुराना वीडियो ग़लत संदर्भ में फिर से हुआ वायरल""ऐसे लोगो से फल क्या कोई सामान न ले जो हमे कुछ भी खिला सकते है ये वीडियो रुकनी नहीं चाहिए""",0
2021 में बदलेगा लैंडलाइन फ़ोन से मोबाइल नंबर पर कॉल करने का तरीक़ा,1
"पुलिस की गाड़ी पर BJP के झंडे लहराने का वीडियो ग़लत दावे से वायरलअब यह देखना बाकी था ,ये है मेरे देश की पुलिस जिन्होंने संविधान की शपथ ली थी देश सेवा के लिए "" मगर सेवा सत्ता पक्ष"" और पार्टी विशेष की हो रही है।।",0
Australia vs India पेन सिड टेस्ट बर्ताव माँग माफ़ अश्विन कह सॉर ऑस्ट्रेलिय बल्लेबाज़ स्टीव स्मिथ सिड टेस्ट के अंतिम दिन ऋषभ पंत बैटिंग क्रीज़ ख़राब के आरोप हैरान पंत शतक केवल तीन रन पहल आउट ,1
क्या भारत में कोरोना वायरस अब घटता जाएगा?क्या भारत में कोरोना वायरस संक्रमण के मामलों का पीक आ चुका है?,1
नर्सिंग यूनियन छठ वेतन आयोग सिफारिश लाग सहित अप मांग रख ,1
उत्तरप्रदेश में हुए सीएए विरोध प्रदर्शन का पुराना वीडियो जहांगीरपुरी हिंसा से जोड़कर वायरलपुलिस का काम है उपद्रवियों को रोकना ना कि भगवा आतंकियों के साथ मिलकर पत्थर चलाना आखिर इन भगवा धारी गुंडों और पुलिस पर कब कार्यवाही होगी क्या गोदी मीडिया को  दिल्ली के जहांगीरपुरी में । हुई हिंसा की ये विडीओ नहीं मिली या हमें खुद टैग करके दिखाना होगा,0
"क्या डेनमार्क में मुस्लिमों के वोट देने के अधिकार को समाप्त करने का क़ानून पास किया गया?“डेनमार्क में मुश्लिम समुदाय को वोट देने के अधिकार को समाप्त करने का कानुन पास किया गया, धन्य हो. काश ऐसा कानुन भारत में भी बनें”",0
"सोनिया गांधी और राहुल गांधी की पुरानी तस्वीर के साथ फ़र्ज़ी दावा जोड़ा गया“यदि आपको लगता होगा कि सोनिया के साथ यह राहुल गाँधी है, तो आपकी जानकारी के लिए बता दूं कि यहक्वात्रोची है. अब स्वयं निर्णय लीजिये कि राजीव गाँधी की हत्या के बाद डीएनए टेस्ट के लिए राहुल का रक्त देने से उसकी माँ ने क्यों मना कर दिया था.”",0
उत्तरप्रदेश में हुए सीएए विरोध प्रदर्शन का पुराना वीडियो जहांगीरपुरी हिंसा से जोड़कर वायरलपुलिस का काम है उपद्रवियों को रोकना ना कि भगवा आतंकियों के साथ मिलकर पत्थर चलाना आखिर इन भगवा धारी गुंडों और पुलिस पर कब कार्यवाही होगी क्या गोदी मीडिया को  दिल्ली के जहांगीरपुरी में । हुई हिंसा की ये विडीओ नहीं मिली या हमें खुद टैग करके दिखाना होगा,0
"सोनिया गांधी और राहुल गांधी की पुरानी तस्वीर के साथ फ़र्ज़ी दावा जोड़ा गया“यदि आपको लगता होगा कि सोनिया के साथ यह राहुल गाँधी है, तो आपकी जानकारी के लिए बता दूं कि यहक्वात्रोची है. अब स्वयं निर्णय लीजिये कि राजीव गाँधी की हत्या के बाद डीएनए टेस्ट के लिए राहुल का रक्त देने से उसकी माँ ने क्यों मना कर दिया था.”",0
