News,Label
बिहार चुनाव चिराग़ पासवान बढा पिता राजनीतिक पूँजीचिराग पासवान का सामने बडा चुनौती तेज़ी बदल ज़मीनी परिस्थिति ध्यान रख पिता छोड़ राजनीतिक पूँजी बढ़ा,1
बीबीस हिंद का लाइव पन्  आपक मिल दिनभर सभ बड़ा खबर हर अपडेट का बन रह हमार,1
उत्तर प्रदेश का मिर्ज़ापुर ज़िल युवक क़रीब 11 साल पहल ग़ल सीम पार करक पाकिस्तान चल जा,1
बिहार चुनाव का ओवैस का रडार पश्चिम बंगाल प्रेस रिव्य चीन दे बाइडन बध  डब्ल्यूएचओ भारत खोल परंपरागत दव वैश्विक केंद्र का अख़बार अहम ख़बर,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
मेलबर्न इंडोर रेस्तर वीडिय वायरल का भारतीय क्रिकेट टीम सपोर्ट स्टाफ़ कोरो वायरस टेस्ट कर जा,1
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
INDvAUS 269 दिन का भारत पहल अंतरराष्ट्रीय मैच टीम इंडिय नौ मही अंतरराष्ट्रीय मैच खेल रह सिड भारत ऑस्ट्रेलिय वन डे मैच खेल,1
जेएनयू हिंसा साल इंसाफ़ पा इंतज़टसेटस्टेंट शिक्षक ओर शिकायत साल ज़्यादा वक़्त गुज़र का बावजूद मामला गिरफफ्तारी नहीं हिंसा का वीडियो तस्वीर वायरल था,1
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
करतारपुर साहिब पाकिस्तान भारत सिख समुदाय का दबाव बदल फ़ैसल भारतीय विदेश मंत्रालय करतारपुर साहिब गुरुद्वार प्रबंधन ग़ैर - सिख समित दे ऐतराज़ जत,1
ब्रह्मोस एक्सटेंडड रेंज सुपरसोनिक क्रूज़ मिसाइल परीक्षण मिसाइल 400 किलोमीटर ज़्यादा मार,1
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
सऊदी अरब भारत साफ़ नोट छप अंतरराष्ट्रीय सीमा सुधार होसऊदी अरब का नया बैंक नोट छप अंतरराष्ट्रीय सीमा भारत सुधार का देश - दुनिया बडा खेबर लाइव अपडेट देख,1
चीन मिल कोरोना वायरस का नया वैरिएंट पहला मामलाचीन कोरोना वायरस का नया वैरिएंट पहला मामला सामने आ दावा कोरोना वायरस नया वैरिएंट तुलना 40 - 70 फ़ीसदी अधिक तेज़ी फैल वाला,1
104 पूर्व नौकरशाह यूप का मुख्यमंत्र संबोधित धर्मांतरण अध्यादेश का विरोध पत्र लिख बीजेप कह योग आदित्यनाथ आग अंदाज़ काम रह,1
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
मट्टो साइकिल ज़िंदगी का लॉकडाउन फँस मजदूर कहानी फ़िल्म मजदूर मट्टो साइकिल कहानी ज़िंदगी नाम का परमानेंट लॉकडाउन फँसा नीची जात ग़रीबी बीमार,1
कमल सिंह बैल डांस सीख ले जुनून सीख का उनक पास पैस नह,1
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
भीम कोरेगाँव तीन साल पुलिस साबित नह पा मामल भारत का - म मानवाधिकार कार्यकर् बुद्धिजीव जेल पुलिस इन्ह जेल चश्म स्ट्रॉ दे इनकार रह जान क्य,1
कोरोना वैक्सीन मोदी तीन करोड लोग का टीकाकरण ख़र्च केंद्र सरकार उठाएगीप्रधानमंत्री नरेंद्र मोदी कोरोना का टीकाकरण का बारे मुख्यमंत्री बातचीत का बात कह,1
बच्चा चोरी अफ़वाह फ़ेक वीडियो मार - मार शोर मौतेंझारखंड राजधानी सट रामगढ़ ज़िला बच्चा चोर समझ पीटे शख़्स बुधवार शाम मौत,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
दलित का विजय किस्स का वाल भीम कोरेगांव 2018 हिंस का ज़्याद चर्च रह हिंस का मामल देश का - म बुद्धिजीव अभियुक्त बन जा यूएपीए धार लग जा जान जगह इतिहास दिश रह 2018 हिंस जांच,1
इंदौर प्रेमिका मिल धोखा वजह शख़्स लगा आग सात लोग मौतमध्य प्रदेश का इंदौर स्वर्णबाग कॉलोनी बिल्डिंग आग लगा अभियुक्त गिरफ्तारी का सनसनीखेज दावा,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
तीन कमेट अध्यक्ष भारत मिल उनम तालिबान सेंक्शन काउंटर टेररिज़ लीबिय सेंक्शन कमेट शामिल,1
कोरोना लॉकडाउन का पाकिस्तान कपडा बाज़ार भारत पीछे छोड़ाचालू वित्त वर्ष का चार महीना पाकिस्तान कपडा निर्यात 45 अरब डॉलर अधिक,1
भारत चाबहार पोर्ट फोकस बढ़ा हैभारत ईरान उज़्बेकिसिसान का पहला त्रिपक्षीय वर्किंग ग्रुप बैठक चाबहार पोर्ट का संयुक्त रूप इस्तेमाल बातचीत,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
किसान शांत भंग आशंक भरव रह 50 लाख रुपय का बॉन्ड उत्तर प्रदेश का संभल ज़िल किसान शांत भंग आशंक का कारण 50 लाख रुपय का बॉन्ड भर संबंध नोटिस जार कर जा,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
सर्दी कोरोना प्रदूषण दोहरा मारकई जानकार कह सर्दी बढ का भारत कोरोना वायरस ख़तरा बढ डबल खकतरा बचा तैयारी,1
कोरोना महामारी लड़ाई निशाना सरकार विरोधी आवाज़ेंसिविकस रिपोर्ट कंबोडिया थाईलैंड श्रीलंका वियतनाम ज़िक्र वहाँ का हालात चिंता जाहिर वहाँ आम लोग बेवजह निशाना बना कठोर यातना दे जा,1
उपभोक्  मामल का मंत्रालय का जार आँकडा का अनुसार प्याज़ का औसत थोक दाम 108 फ़ीसद बढ़त दर्ज का अख़बार बड़ा सुर्ख़,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
बी कॉम छात्र का सिर गोल मार वाल युवक नूंह विधायक आफ़ताब अहमद चचेर भाई बत रह अख़बार सुर्ख,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
चीन मिल कोरोना वायरस का नया वैरिएंट पहला मामलाचीन कोरोना वायरस का नया वैरिएंट पहला मामला सामने आ दावा कोरोना वायरस नया वैरिएंट तुलना 40 - 70 फ़ीसदी अधिक तेज़ी फैल वाला,1
कोरो वैक्सीन लगव आपक मर्ज़ दबाव नह डाल भारत सरकार स्वास्थ्य मंत्रालय लिस्ट वैक्सीन जुड़ ऐस शंक समाधान कोशिश वक़्त ज़्यादातर लोग का ज़हन,1
भूटान दे सफ़ाई चीन नहीं बसा ज़मीन गाँव - प्रेस रिव्यूबिहार चुनाव बिक 280 करोड का इलेक्टोरल बॉन्ड लव जेहाद अध्यादेश ला योगी सरकार का अख़बार अहम सुर्खी,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
आज़ाद का भारत का गणतंत्र दिवस बोरिस जॉनसन मुख्य अतिथ बन वाल दूसर ब्रिटिश प्रधानमंत्र होंग यह पहल 1993 जॉन मेजर अतिथ बन जा,1
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
भारत - चीन का लद्दाख सीमा विवाद सुलझ उम्मीदपढ़ दिल्ली छप अख़बार कौन - कौन खेबर दे प्रमुखता,1
सिंध घाट सभ्य लोग का खानपान नय शोध इलाका मिल हड्ड का 50 - 60 प्रतिशत अवशेष गाय - भैंस का जबक लगभग 10 प्रतिशत हड्ड बकर,1
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
ब्रिटेन बच्च सोशल मीडिय का ज़र भारत चल रह किसान प्रदर्शन ले जागरूक बढ रह बच्च अभियान ब्रिटेन चर्च विषय बन जा,1
नहीं वीडियो दिल्ली का सरकारी स्कूल मदरसा तब्दील नहीं दिखातायह केजरीवाल दिल्ली स्कूल मॉडल जो सेकुलर हिंदू लग केजरीवाल अच्छा काम देख ले दिल्ली का सरकारी स्कूल केजरीवाल मदरसा बदल शुरू दिल्ली का विजय नगर सरकारी स्कूल स्कूल कलमा उर्दू पढ़ इजाजत दे केजरीवाल बिधायको सरकार समर्थन हिंदू तय जिहादी सोच अरविंद केजरीवाल पार्टी का,0
किसान आंदोलन 5 हस्त जिनक नाम बन प्रदर्शन स्थल दिल्ल का सिंघ बॉर्डर जार किसान का प्रदर्शन जगह अलग - अलग नाम दे,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
नेपाल का पत्रकार कह ची कम्युनिस्ट पार्ट नेपाल का आंतरिक मामल दखल दे रह,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
कोरोना वायरसः फ़ेक न्यूज़ फैला सात का लोगसोशल मीडिया कोरोना वायरस का बारे साज़िश कहानी झूठा खेबर अफ़वाह सैलाब उमड़,0
असम चुनाव पहल घुसपैठ मदद वाल का बन पुलिस पैनल सवाल असम सरकार अवैध प्रवास घुसपैठ जुड़ मुद्द ले पुलिस कमेट ऐस बन प्रदेश विधानसभ चुनाव वाल,1
बिहार पेपर लीक मामला अगला तीन महीना दोबारा परीक्षा बीपीएससी बतायाबिहार लोकसेवा आयोग मंगलवार बता अगला तीन महीना का बीपीएससी परीक्षा दोबारा आयोजित करा,1
सरकार किसान संगठन का छह दौर बातचीत चुक केंद्र सरकार साफ़ दिय नया कृष क़ानून वापस नह जाएँग आख़िर क्य,1
बाइडन कमला हैरिस भारत फाररांस बधाई संदेशअमेरिका का राष्ट्रपति उप  - राष्ट्रपति चुन बाइडन कमला हैरिस देश का नेता बधाई दे,1
मिसाइल 400 किलोमीटर ज़्याद मार सक,1
रविदास मंदिर दिल्ली दलित प्रोटेस्ट वायरल तस्वीर सचदिल्ली का तुग़लक़ाबाद इलाका गुरु रविदास मंदिर गिरा का ख़िलाफ़ दलित संगठन नया दिल्ली का रामलीला मैदान विशाल प्रदर्शन,0
तकवी डे  - नाइट मैच होग भारत - ऑस्ट्रेलिय असल परीक्ष चार टेस्ट मैच सीरीज़ पहल मैच गुरुवार शुर रह वन डे सीरीज़ ऑस्ट्रेलिय का नाम रह,1
किसान आंदोलन ओबामा समर्थन - रिएलिटी चेककृषि क़ानून का ख़िलाफ़ चल किसान विरोध प्रदर्शन ख़त्म नहीं दिख किसान संगठन सरकार का सहमति नहीं बन पा,0
इंडोनेशिया समुन्द्र का स्थित मंदिर का वायरल तस्वीर सच हैइंडोनेशिया समुद्र का स्थित विष्णु भगवान मंदिर करीब 5 हजार साल पुराना,0
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
बदायूं बहन छह साल लंब मुक़दम बलात्कार हत्य का आरोप हट उत्तर प्रदेश का बदायूं साल 2014 बहन पेड़ लटक मिल था सीबीआई जाँच विशेष पॉक्स कोर्ट सुनव का बावजूद परिवार इंसाफ़ इंतज़ार,1
मुस्लिम पिता - पुत्री माँ - बेटा पुराना तस्वीर गलत संदर्भ वायरलअब्बू बेटी निकाह गुस्सा आकार माँ बेटा शादी ले 56 मुस्लिम देश नहीं बन,0
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
किसान आंदोलन मोदी सरकार का कृषि क़ानून अरविंद केजरीवाल इतना आक्रामक हैंबीजेपी कांग्रेस अकाली आक्रामकता केजरीवाल अवसरवादिता करार दे आम आदमी पार्टी दावा वह किसान का दिन खड़ा क़ानून लोकसभा राज्य सभा पास,1
भारत लग रह आरोप शामिल वह मालदीव अप सैन्य मौजूदग स्थापित चाह,1
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
भारत कोरो संक्रमण पहल मामल साल का जनवर मही आय,1
पुलिस गाड़ी BJP का झंडा लहरा वीडियो गलत दावा वायरलअब देख बाकी मैं देश पुलिस जो संविधान शपथ ले देश सेवा का सेवा सत्ता पक्ष पार्टी विशेष,0
जम्म कश्मीर का कुलगाम जिल कथित चरमपंथ तीन लोग हत्य दे मार तीन लोग बीजेप का स्थानीय,1
फ़िल्म सिट उत्तर प्रदेश आ जा क्य होग क्य हीरो - हिरोइन यूप आएंग,1
वायरल वीडियो का लव जिहाद दावा फ़र्जी है“वीडियो पुराना दिल छू # Love Jihad बाप इज्जत बचा का बेटी का पैरो पगडी रख पड़ । !  ऐसा बेटी कह 20 साल रख माँ बाप भरोसा नही 20 दिन प्यार जिहादी का गया”,0
भारत का किसान ग़रीब हैंसरकार कह नया कानून किसान आय बढ़ पढ़िये पिछला साल सरकार का उठा कदम असर,1
बेड पैर रख मरीज़ बात आईएएस अधिकारी पुराना तस्वीर वायरलगनीमत ट्रेनी वरना जूता मरीज का सिर रख साहब जी,0
सोशल मीडिया वायरल तस्वीर दरअसल आप गली - मोहल्ला आप घर अचानक कट्टरपंथी जिहादी भीड़ आ जा यह बच उपाय आप पास इलाज बुलडोजर,0
भारत अमेरिक जापान ऑस्ट्रेलिय क्वॉड समूह बन समूह औपचारिक दिय,1
पाकिस्तान पुराना वीडियो गलत संदर्भ वायरल लोग फल सामान न ले हम खिल वीडियो रुक नहीं,0
मानवाधिकार दिवस कार्टून,1
सोना स्मगलिंग भारत पछाड वाला पाकिस्तान गोल्ड किंगपाकिस्तान का ताक़तवर तस्कर आज़ादी का सोना स्मगलिंग का धंधा भारत का एकाधिकार ख़त्म सेठ आबिद दिलचस्प कहानी,1
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
मध्यप्रदेश शराब बिक्री शिवराज चौहान वीडियो फर्जी दावा का वायरलदारू इतना फैल प्रदेश पिये पड़ - शिवराज सिंह प्रदेश मुख्यमंत्री आदेश दे आम जनता कर,0
अमेरिक का नव निर्वाचित राष्ट्रपत बाइडन बार कह उनक पूर्वज कभ  ईस्ट इंडिय कप कप्तान,1
कार्टून पीछे देखो पीछेभारत वैक्सीन सप्लाई कार्टून,1
सोनिया गांधी राहुल गांधी पुराना तस्वीर का फ़र्जी दावा जोड गया“यदि आप लग हो सोनिया का राहुल गाँधी आप जानकारी का बता दे यहक्वात्रोची निर्णय लीजिया राजीव गाँधी हत्या का डीएनए टेस्ट का राहुल रक्त दे माँ मना था”,0
शार्ल एब्द का ताज़ कार्टून आख़िर ऐस क्य ले तुर्क कड़ आपत्त जत भारत फा्रांसीस राष्ट्रपत समर्थन कर,1
डेनमार्क मुस्लिम का वोट दे का अधिकार समाप्त कानून पास गया“डेनमार्क मुश्लिम समुदाय वोट दे का अधिकार समाप्त कानुन पास धन्य काश कानुन भारत बनें”,0
उत्तरप्रदेश सीएए विरोध प्रदर्शन पुराना वीडियो जहांगीरपुरी हिंसा जोड वायरलपुलिस काम उपद्रवी रोक ना भगवा आतंकी का मिल पत्थर चला आखिर भगवा धारी गुंड पुलिस कार्यवाही हो गोदी मीडिया दिल्ली का जहांगीरपुरी हिंसा विडीओ नहीं मिल हम टैग कर दिखा हो,0
